title,views,price
"Acer Aspire 5 Intel Core i5-1035G1 Processor 14"" Full HD IPS Display Thin and Light Laptop (8GB Ram/512 GB SSD/Win10/NVIDA GeForce MX350/Silver/1.5kgs); A514-53G,Acer Aspire 7 Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti) A715-75G-51H8 Gaming Laptop (15.6 inch, Charcoal Black, 2.15 kg),Acer Aspire 7 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-42G Gaming Laptop  (15.6"" (39.62cms)), Black, 2.15 kg),Acer Aspire 7 Ryzen 5 Quad Core 3550H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650/60 Hz) A715-41G-R6S8 Gaming Laptop (15.6 inch, Charcoal Black, 2.15 kg),Acer Aspire 7 Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650/60 Hz) A715-75G-50SA Gaming Laptop (15.6 inch, Charcoal Black, 2.15 kg),Acer Aspire 7 Ryzen 5 Quad Core 3550H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti) A715-41G-R7YZ Gaming Laptop (15.6 inch, Charcoal Black, 2.15 kg),Acer Aspire 7 Laptop, 15.6"" Full HD IPS Display, AMD Ryzen 5 3550H, NVIDIA GeForce GTX 1650, 8GB DDR4, 512GB NVMe SSD, Backlit Keyboard, Windows 10 Home, A715-41G-R7X4,Acer Aspire 7 Laptop, 15.6"" Full HD, 8th Gen Intel Core i7-8705G, AMD Radeon RX Vega M GL, 16GB DDR4, 512GB PCIe NVMe SSD, A715-73G-75BW,Acer Aspire 5 AMD Ryzen 5 5500U Processor 15.6"" (39.62 cms) - (8 GB/512 GB SSD/Windows 10 Home/AMD Radeon Graphics /Microsoft Office 2019/1.76Kg/Silver) A515-45,Acer Aspire 5 Thin and Light Laptop Intel Core I5 11th Gen ( 8 GB/512 GB SSD/ Windows 10 Home/ Iris Xe Graphic) A515-56-54FN with 39.6 cm (15.6 Inch) with FHD Display / 1.65 Kgs,Acer Aspire 5 15.6"" (39.62cms) Laptop(Intel Core i5 11th Generation/8GB/512GB SSD/Windows 10 Home/Intel Iris Xe Graphics),Black A515-56,Acer Aspire 3 Intel Core i5-1035G1 15.6"" FHD Display Thin and Light Laptop (8GB Ram/1TB HDD/Windows 10 Home/Nvidia MX 330 Graphics), Charcoal Black/1.9kg), A315-57G,Acer Aspire 5 core i5 11th Generation Processor 14"" (35.56 cms) - (8 GB/512 GB SSD/Windows 10 Home/Dedicated NVIDIA GeForce MX350 Graphics/Microsoft Office 2019/1.45Kg/Silver) A514-54G,Acer Extensa 15 Intel Pentium Silver N5030 Processor 15.6 inch HD Display Thin and Light Laptop(4GB RAM/1 TB HDD/Win10/Integrated Graphics/Black/1.9 Kg),EX215-31,Acer Aspire 5 15.6"" (39.62cms) Laptop(Intel Core i5 11th Generation/8GB/512GB SSD/Windows 10 Home/Intel Iris Xe Graphics),Black A515-56,HP Pavilion Gaming 15.6-inch FHD Gaming Laptop (Ryzen 5-4600H/8GB/1TB HDD/Windows 10/NVIDIA GTX 1650 4GB/Shadow Black), 15-ec1024AX,Acer Aspire 3 Intel Core i5-10th Gen 15.6"" (39.62cms) 1920 x 1080 Thin and Light Laptop (8GB Ram/1TB HDD/Window 10/Intel UHD Graphics/Black/1.9 kgs), A315-56,Acer Nitro 5 Intel Core i5-10th Gen 15.6-inch (39.62 cms) Display T&L Gaming Laptop (8GB Ram/1TB HDD + 256GB SSD/Win10/GTX 1650Ti Graphics/Obsidian Black/2.3 Kgs), AN515-55 + Xbox Game Pass for PC,Acer Aspire 5 Intel Core i5 11th Generation 14"" (35.56 cms)- (8 GB/512 GB SSD/Windows 10 Home/Intel Iris Xe Graphics /MS Office/1.45Kg/Gold) A514-54,Lenovo Legion Y540 9th Gen Intel Core i5 15.6-inch (39.62 cms) Full HD Gaming Laptop (8GB/256GB SSD + 1TB HDD/Windows 10/60 Hz/NVIDIA GTX 1650 4GB GDDR5 Graphics/Raven Black/2.3Kg), 81SY00UAIN,Lenovo Legion Y540 9th Gen Intel Core i5 15.6-inch (39.62 cms) Full HD Gaming Laptop (8GB/512GB SSD/Windows 10/60 Hz/NVIDIA GTX 1650 4GB GDDR5 Graphics/Raven Black/2.3Kg), 81SY00U6IN,Acer Nitro 5 Intel Core i5 - 10th Gen 15.6"" (39.62cms) FHD IPS Display Thin and Light Gaming Laptop (8GB Ram/1TB HDD + 256GB SSD/Windows 10 Home/GTX 1650 Graphics/Obsidian Black/2.3 kgs), AN515-55","1,9,14,5,6,4,12,27,11,41,5,4,1,41,324,255,535,57,340,60,125","54,825,59,790,67,500,58,000,56,990,60,300,1,12,522,1,33,985,59,890,54,990,54,770,47,400,57,349,25,990,54,770,59,990,44,000,70,668,64,990,62,990,72,720"
"Acer Aspire 5 Intel Core i5-1035G1 Processor 14"" Full HD IPS Display Thin and Light Laptop (8GB Ram/512 GB SSD/Win10/NVIDA GeForce MX350/Silver/1.5kgs); A514-53G",1,"54,825"
,,
"Acer Aspire 5 Intel Core i5-1035G1 Processor 14"" Full HD IPS Display Thin and Light Laptop (8GB Ram/512 GB SSD/Win10/NVIDA GeForce MX350/Silver/1.5kgs); A514-53G",1,"54,825"
,,"54,825"
,,
"Acer Aspire 7 Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti) A715-75G-51H8 Gaming Laptop (15.6 inch, Charcoal Black, 2.15 kg)",9,"59,790"
,,
"Acer Aspire 7 Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti) A715-75G-51H8 Gaming Laptop (15.6 inch, Charcoal Black, 2.15 kg)",9,"59,790"
,,"59,790"
,,
"Acer Aspire 7 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-42G Gaming Laptop  (15.6"" (39.62cms)), Black, 2.15 kg)",14,"67,500"
,,
"Acer Aspire 7 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-42G Gaming Laptop  (15.6"" (39.62cms)), Black, 2.15 kg)",14,"67,500"
,,"67,500"
,,
"Acer Aspire 7 Ryzen 5 Quad Core 3550H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650/60 Hz) A715-41G-R6S8 Gaming Laptop (15.6 inch, Charcoal Black, 2.15 kg)",5,"58,000"
,,
"Acer Aspire 7 Ryzen 5 Quad Core 3550H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650/60 Hz) A715-41G-R6S8 Gaming Laptop (15.6 inch, Charcoal Black, 2.15 kg)",5,"58,000"
,,"58,000"
,,
"Acer Aspire 7 Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650/60 Hz) A715-75G-50SA Gaming Laptop (15.6 inch, Charcoal Black, 2.15 kg)",6,"56,990"
,,
"Acer Aspire 7 Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650/60 Hz) A715-75G-50SA Gaming Laptop (15.6 inch, Charcoal Black, 2.15 kg)",6,"56,990"
,,"56,990"
,,
"Acer Aspire 7 Ryzen 5 Quad Core 3550H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti) A715-41G-R7YZ Gaming Laptop (15.6 inch, Charcoal Black, 2.15 kg)",4,"60,300"
,,
"Acer Aspire 7 Ryzen 5 Quad Core 3550H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti) A715-41G-R7YZ Gaming Laptop (15.6 inch, Charcoal Black, 2.15 kg)",4,"60,300"
,,"60,300"
,,
"Acer Aspire 7 Laptop, 15.6"" Full HD IPS Display, AMD Ryzen 5 3550H, NVIDIA GeForce GTX 1650, 8GB DDR4, 512GB NVMe SSD, Backlit Keyboard, Windows 10 Home, A715-41G-R7X4",,"1,12,522"
,,
"Acer Aspire 7 Laptop, 15.6"" Full HD IPS Display, AMD Ryzen 5 3550H, NVIDIA GeForce GTX 1650, 8GB DDR4, 512GB NVMe SSD, Backlit Keyboard, Windows 10 Home, A715-41G-R7X4",,"1,12,522"
,,"1,12,522"
,,
"Acer Aspire 7 Laptop, 15.6"" Full HD, 8th Gen Intel Core i7-8705G, AMD Radeon RX Vega M GL, 16GB DDR4, 512GB PCIe NVMe SSD, A715-73G-75BW",12,"1,33,985"
,,
"Acer Aspire 7 Laptop, 15.6"" Full HD, 8th Gen Intel Core i7-8705G, AMD Radeon RX Vega M GL, 16GB DDR4, 512GB PCIe NVMe SSD, A715-73G-75BW",12,"1,33,985"
,,"1,33,985"
,,
"Acer Aspire 5 AMD Ryzen 5 5500U Processor 15.6"" (39.62 cms) - (8 GB/512 GB SSD/Windows 10 Home/AMD Radeon Graphics /Microsoft Office 2019/1.76Kg/Silver) A515-45",27,"59,890"
,,
"Acer Aspire 5 AMD Ryzen 5 5500U Processor 15.6"" (39.62 cms) - (8 GB/512 GB SSD/Windows 10 Home/AMD Radeon Graphics /Microsoft Office 2019/1.76Kg/Silver) A515-45",27,"59,890"
,,"59,890"
,,
Acer Aspire 5 Thin and Light Laptop Intel Core I5 11th Gen ( 8 GB/512 GB SSD/ Windows 10 Home/ Iris Xe Graphic) A515-56-54FN with 39.6 cm (15.6 Inch) with FHD Display / 1.65 Kgs,11,"54,990"
,,
Acer Aspire 5 Thin and Light Laptop Intel Core I5 11th Gen ( 8 GB/512 GB SSD/ Windows 10 Home/ Iris Xe Graphic) A515-56-54FN with 39.6 cm (15.6 Inch) with FHD Display / 1.65 Kgs,11,"54,990"
,,"54,990"
,,
"Acer Aspire 5 15.6"" (39.62cms) Laptop(Intel Core i5 11th Generation/8GB/512GB SSD/Windows 10 Home/Intel Iris Xe Graphics),Black A515-56",41,"54,770"
,,
"Acer Aspire 5 15.6"" (39.62cms) Laptop(Intel Core i5 11th Generation/8GB/512GB SSD/Windows 10 Home/Intel Iris Xe Graphics),Black A515-56",41,"54,770"
,,"54,770"
,,
"Acer Aspire 3 Intel Core i5-1035G1 15.6"" FHD Display Thin and Light Laptop (8GB Ram/1TB HDD/Windows 10 Home/Nvidia MX 330 Graphics), Charcoal Black/1.9kg), A315-57G",5,"47,400"
,,
"Acer Aspire 3 Intel Core i5-1035G1 15.6"" FHD Display Thin and Light Laptop (8GB Ram/1TB HDD/Windows 10 Home/Nvidia MX 330 Graphics), Charcoal Black/1.9kg), A315-57G",5,"47,400"
,,"47,400"
,,
"Acer Aspire 5 core i5 11th Generation Processor 14"" (35.56 cms) - (8 GB/512 GB SSD/Windows 10 Home/Dedicated NVIDIA GeForce MX350 Graphics/Microsoft Office 2019/1.45Kg/Silver) A514-54G",4,"57,349"
,,
"Acer Aspire 5 core i5 11th Generation Processor 14"" (35.56 cms) - (8 GB/512 GB SSD/Windows 10 Home/Dedicated NVIDIA GeForce MX350 Graphics/Microsoft Office 2019/1.45Kg/Silver) A514-54G",4,"57,349"
,,"57,349"
,,
"Acer Extensa 15 Intel Pentium Silver N5030 Processor 15.6 inch HD Display Thin and Light Laptop(4GB RAM/1 TB HDD/Win10/Integrated Graphics/Black/1.9 Kg),EX215-31",1,"25,990"
,,
"Acer Extensa 15 Intel Pentium Silver N5030 Processor 15.6 inch HD Display Thin and Light Laptop(4GB RAM/1 TB HDD/Win10/Integrated Graphics/Black/1.9 Kg),EX215-31",1,"25,990"
,,"25,990"
,,
"Acer Aspire 5 15.6"" (39.62cms) Laptop(Intel Core i5 11th Generation/8GB/512GB SSD/Windows 10 Home/Intel Iris Xe Graphics),Black A515-56",41,"54,770"
,,
"Acer Aspire 5 15.6"" (39.62cms) Laptop(Intel Core i5 11th Generation/8GB/512GB SSD/Windows 10 Home/Intel Iris Xe Graphics),Black A515-56",41,"54,770"
,,"54,770"
,,
"HP Pavilion Gaming 15.6-inch FHD Gaming Laptop (Ryzen 5-4600H/8GB/1TB HDD/Windows 10/NVIDIA GTX 1650 4GB/Shadow Black), 15-ec1024AX",324,"59,990"
,,
"HP Pavilion Gaming 15.6-inch FHD Gaming Laptop (Ryzen 5-4600H/8GB/1TB HDD/Windows 10/NVIDIA GTX 1650 4GB/Shadow Black), 15-ec1024AX",324,"59,990"
,,"59,990"
,,
"Acer Aspire 3 Intel Core i5-10th Gen 15.6"" (39.62cms) 1920 x 1080 Thin and Light Laptop (8GB Ram/1TB HDD/Window 10/Intel UHD Graphics/Black/1.9 kgs), A315-56",255,"44,000"
,,
"Acer Aspire 3 Intel Core i5-10th Gen 15.6"" (39.62cms) 1920 x 1080 Thin and Light Laptop (8GB Ram/1TB HDD/Window 10/Intel UHD Graphics/Black/1.9 kgs), A315-56",255,"44,000"
,,"44,000"
,,
"Acer Nitro 5 Intel Core i5-10th Gen 15.6-inch (39.62 cms) Display T&L Gaming Laptop (8GB Ram/1TB HDD + 256GB SSD/Win10/GTX 1650Ti Graphics/Obsidian Black/2.3 Kgs), AN515-55 + Xbox Game Pass for PC",535,"70,668"
,,
"Acer Nitro 5 Intel Core i5-10th Gen 15.6-inch (39.62 cms) Display T&L Gaming Laptop (8GB Ram/1TB HDD + 256GB SSD/Win10/GTX 1650Ti Graphics/Obsidian Black/2.3 Kgs), AN515-55 + Xbox Game Pass for PC",535,"70,668"
,,"70,668"
,,
"Acer Aspire 5 Intel Core i5 11th Generation 14"" (35.56 cms)- (8 GB/512 GB SSD/Windows 10 Home/Intel Iris Xe Graphics /MS Office/1.45Kg/Gold) A514-54",57,
,,
"Acer Aspire 5 Intel Core i5 11th Generation 14"" (35.56 cms)- (8 GB/512 GB SSD/Windows 10 Home/Intel Iris Xe Graphics /MS Office/1.45Kg/Gold) A514-54",57,
,,
,,
"Lenovo Legion Y540 9th Gen Intel Core i5 15.6-inch (39.62 cms) Full HD Gaming Laptop (8GB/256GB SSD + 1TB HDD/Windows 10/60 Hz/NVIDIA GTX 1650 4GB GDDR5 Graphics/Raven Black/2.3Kg), 81SY00UAIN",340,"64,990"
,,
"Lenovo Legion Y540 9th Gen Intel Core i5 15.6-inch (39.62 cms) Full HD Gaming Laptop (8GB/256GB SSD + 1TB HDD/Windows 10/60 Hz/NVIDIA GTX 1650 4GB GDDR5 Graphics/Raven Black/2.3Kg), 81SY00UAIN",340,"64,990"
,,"64,990"
,,
"Lenovo Legion Y540 9th Gen Intel Core i5 15.6-inch (39.62 cms) Full HD Gaming Laptop (8GB/512GB SSD/Windows 10/60 Hz/NVIDIA GTX 1650 4GB GDDR5 Graphics/Raven Black/2.3Kg), 81SY00U6IN",60,"62,990"
,,
"Lenovo Legion Y540 9th Gen Intel Core i5 15.6-inch (39.62 cms) Full HD Gaming Laptop (8GB/512GB SSD/Windows 10/60 Hz/NVIDIA GTX 1650 4GB GDDR5 Graphics/Raven Black/2.3Kg), 81SY00U6IN",60,"62,990"
,,"62,990"
,,
"Acer Nitro 5 Intel Core i5 - 10th Gen 15.6"" (39.62cms) FHD IPS Display Thin and Light Gaming Laptop (8GB Ram/1TB HDD + 256GB SSD/Windows 10 Home/GTX 1650 Graphics/Obsidian Black/2.3 kgs), AN515-55",125,"72,720"
,,
"Acer Nitro 5 Intel Core i5 - 10th Gen 15.6"" (39.62cms) FHD IPS Display Thin and Light Gaming Laptop (8GB Ram/1TB HDD + 256GB SSD/Windows 10 Home/GTX 1650 Graphics/Obsidian Black/2.3 kgs), AN515-55",125,"72,720"
,,"72,720"
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
"Experience cutting-edge gaming technology.,ASUS TUF DASH F15 (2021), 15.6-inch FHD 144Hz, Intel Core i5-11300H, GeForce RTX 3060 6GB Graphics, Gaming Laptop (16GB RAM/512GB SSD/Office 2019/Windows 10 Home/Moonlight White/2 Kg), FX516PM-HN156TS,ASUS ROG Strix G15 (2020), 15.6"" FHD 144Hz, Intel Core i5-10300H 10th Gen, GTX 1650 Ti 4GB Graphics, Gaming Laptop (8GB RAM/1TB SSD/Office 2019/Windows 10/Electro Punk/2.3 Kg), G512LI-HN118TS,Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6"" (39.62cms) Full HD IPS Gaming Laptop (8GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB GDDR6 Graphics/Onyx Black/2.2Kg), 82EY00UAIN,Lenovo IdeaPad Gaming 3 AMD Ryzen 7 15.6-inch FHD IPS Gaming Laptop (16GB/512 SSD/Windows 10/NVIDIA GTX 1650 4GB GDDR6/Onyx Black/2.2Kg), 82EY00V1IN,HP Pavilion Gaming 10th Gen Intel Core i5 Processor 15.6-inch FHD Gaming Laptop (8GB/512GB SSD + 32GB Intel Optane/Windows 10/NVIDIA 1650Ti 4GB/Shadow Black), 15-dk1508TX,HP Pavilion Gaming 15.6-inch FHD Gaming Laptop (Ryzen 5-4600H/8GB/1TB HDD/Windows 10/NVIDIA GTX 1650 4GB/Shadow Black), 15-ec1024AX,Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6"" (39.62cms) Full HD IPS Gaming Laptop (8GB/256GB SSD+1TB HDD/Windows 10/NVIDIA GTX 1650 4GB GDDR6 Graphics/Onyx Black/2.2Kg), 82EY00UBIN,HP Pavilion Gaming 15.6-inch FHD Gaming Laptop (Ryzen 5-3550H/8GB/1TB HDD + 256GB SSD/Windows 10/4GB NVIDIA GeForce GTX 1650 Graphics, Shadow Black/2.25 kg), 15-ec0106ax,Acer Nitro 5 Intel Core i5-10th Gen 15.6-inch Display Thin and Light Gaming Laptop (16GB Ram/1TB HDD + 256GB SSD/Win10/GTX 1650Ti Graphics/Obsidian Black/2.3 Kgs), AN515-55 + Xbox Game Pass for PC,ASUS TUF Gaming F15 Laptop 15.6"" FHD 144Hz, Intel Core i5-10300H 10th Gen, GeForce GTX 1650 4GB GDDR6 Graphics (8GB RAM/512GB NVMe SSD/Windows 10/Fortress Gray/2.30 Kg), FX566LH-HN257T,ASUS ROG Strix Scar 17 (2020), 17.3"" FHD 300Hz/3ms, Intel Core i7-10875H 10th Gen, RTX 2080 Super GDDR6 8GB Graphics, Gaming Laptop (16GB/1TB SSD/Windows 10/Black/2.99 Kg), G732LXS-HG010T,ASUS ROG Zephyrus G14, 14"" FHD 120Hz, Ryzen 7 4800HS, GTX 1650 Ti 4GB GDDR6 Graphics, Gaming Laptop (16GB/512GB SSD/MS Office 2019/Windows 10/Moonlight White/Anime Matrix/1.7 Kg), GA401II-HE155TS,Dell G3 3500 Gaming Laptop 15.6-inch (39.62 cms) FHD 120 Hz Display (10th Gen Core i5-10300H/8GB/1TB + 256GB SSD/Win 10/4GB NVIDIA1650 Ti Graphics/Eclipse Black) D560253HIN9BE,HP Pavilion Gaming 15.6-inch (39.62 cms) FHD Gaming Laptop (Ryzen 5-3550H/8GB/1TB HDD/Windows 10/NVIDIA GTX 1650 4GB/Shadow Black/2.25 kg), 15-ec0100AX,HP Pavilion Gaming 10th Gen Intel Core i7 Processor 15.6-inch FHD Gaming Laptop (16GB/512GB SSD + 32GB Intel Optane/Windows 10/NVIDIA 1650 4GB/Shadow Black), 15-dk1151TX,HP Pavilion Gaming 10th Gen Intel Core i7 Processor 15.6-inch FHD Gaming Laptop (16GB/512GB SSD + 32GB Intel Optane/Windows 10/NVIDIA 1650Ti 4GB/Shadow Black), 15-dk1509TX,MSI GF65 Thin, Intel i7-10750H, 15.6"" FHD (39.6 cm) IPS-Level 144Hz Panel Laptop (16GB/512GB NVMe SSD/Windows 10 Home/Nvidia GTX1660 Ti 6GB GDDR6/Black/1.86Kg), 10SDR-1280IN,Lenovo Ideapad L340 Intel Core i5 9th Gen 15.6” FHD Gaming Laptop (8GB/1TB HDD/Windows 10/NVIDIA GeForce GTX 10503GB GDDR5/Granite Black/2.19kg),81LK01QTIN,Lenovo Ideapad S145 AMD RYZEN 3 3200U 15.6-inch (39.62 cms) FHD Laptop (4GB/1TB/Windows 10/Office 2019/Grey/1.85Kg),81UT001CIN,Acer Aspire 7 Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti) A715-75G-51H8 Gaming Laptop (15.6 inch, Charcoal Black, 2.15 kg),ASUS ROG Zephyrus G14, 14"" FHD 120Hz, Ryzen 5 4600HS, GTX 1650Ti 4GB Graphics, Gaming Laptop (8GB/512GB SSD/Office 2019/Windows 10/Gray/Anime Matrix/1.7 Kg), GA401II-HE111TS + Xbox Game Pass for PC,HP Pavilion Gaming 10th Gen Intel Core i7 Processor 15.6-inch FHD Gaming Laptop (16GB/512GB SSD + 32GB Intel Optane/Windows 10/NVIDIA 1650Ti 4GB/Shadow Black), 15-dk1509TX","8,4,66,698,57,94,698,66,324,19,535,53,6,2,78,76,23,15,15,762,9,29,15","94,990,77,990,62,990,71,990,70,990,78,990,86,290,73,564,67,990,59,990,66,490,63,990,74,656,1,84,990,1,00,990,69,990,53,990,86,990,85,713,49,990,28,990,59,790,90,990,86,990"
"ASUS TUF DASH F15 (2021), 15.6-inch FHD 144Hz, Intel Core i5-11300H, GeForce RTX 3060 6GB Graphics, Gaming Laptop (16GB RAM/512GB SSD/Office 2019/Windows 10 Home/Moonlight White/2 Kg), FX516PM-HN156TS",8,"94,990"
,,
"ASUS TUF DASH F15 (2021), 15.6-inch FHD 144Hz, Intel Core i5-11300H, GeForce RTX 3060 6GB Graphics, Gaming Laptop (16GB RAM/512GB SSD/Office 2019/Windows 10 Home/Moonlight White/2 Kg), FX516PM-HN156TS",8,"94,990"
,,"94,990"
,,
"ASUS ROG Strix G15 (2020), 15.6"" FHD 144Hz, Intel Core i5-10300H 10th Gen, GTX 1650 Ti 4GB Graphics, Gaming Laptop (8GB RAM/1TB SSD/Office 2019/Windows 10/Electro Punk/2.3 Kg), G512LI-HN118TS",4,"77,990"
,,
"ASUS ROG Strix G15 (2020), 15.6"" FHD 144Hz, Intel Core i5-10300H 10th Gen, GTX 1650 Ti 4GB Graphics, Gaming Laptop (8GB RAM/1TB SSD/Office 2019/Windows 10/Electro Punk/2.3 Kg), G512LI-HN118TS",4,"77,990"
,,"77,990"
,,
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6"" (39.62cms) Full HD IPS Gaming Laptop (8GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB GDDR6 Graphics/Onyx Black/2.2Kg), 82EY00UAIN",66,"62,990"
,,
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6"" (39.62cms) Full HD IPS Gaming Laptop (8GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB GDDR6 Graphics/Onyx Black/2.2Kg), 82EY00UAIN",66,"62,990"
,,"62,990"
,,
"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 15.6-inch FHD IPS Gaming Laptop (16GB/512 SSD/Windows 10/NVIDIA GTX 1650 4GB GDDR6/Onyx Black/2.2Kg), 82EY00V1IN",,"71,990"
,,
"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 15.6-inch FHD IPS Gaming Laptop (16GB/512 SSD/Windows 10/NVIDIA GTX 1650 4GB GDDR6/Onyx Black/2.2Kg), 82EY00V1IN",,"71,990"
,,"71,990"
,,
"HP Pavilion Gaming 10th Gen Intel Core i5 Processor 15.6-inch FHD Gaming Laptop (8GB/512GB SSD + 32GB Intel Optane/Windows 10/NVIDIA 1650Ti 4GB/Shadow Black), 15-dk1508TX",698,"70,990"
,,
"HP Pavilion Gaming 10th Gen Intel Core i5 Processor 15.6-inch FHD Gaming Laptop (8GB/512GB SSD + 32GB Intel Optane/Windows 10/NVIDIA 1650Ti 4GB/Shadow Black), 15-dk1508TX",698,"70,990"
,,"70,990"
,,
,"57,94,698,66","78,990,86,290,73,564,67,990"
,,
,57,"78,990"
,94,"86,290"
,698,"73,564"
,66,"67,990"
,,
,,
"HP Pavilion Gaming 15.6-inch FHD Gaming Laptop (Ryzen 5-4600H/8GB/1TB HDD/Windows 10/NVIDIA GTX 1650 4GB/Shadow Black), 15-ec1024AX",324,"59,990"
,,
"HP Pavilion Gaming 15.6-inch FHD Gaming Laptop (Ryzen 5-4600H/8GB/1TB HDD/Windows 10/NVIDIA GTX 1650 4GB/Shadow Black), 15-ec1024AX",324,"59,990"
,,"59,990"
,,
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6"" (39.62cms) Full HD IPS Gaming Laptop (8GB/256GB SSD+1TB HDD/Windows 10/NVIDIA GTX 1650 4GB GDDR6 Graphics/Onyx Black/2.2Kg), 82EY00UBIN",,"66,490"
,,
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6"" (39.62cms) Full HD IPS Gaming Laptop (8GB/256GB SSD+1TB HDD/Windows 10/NVIDIA GTX 1650 4GB GDDR6 Graphics/Onyx Black/2.2Kg), 82EY00UBIN",,"66,490"
,,"66,490"
,,
"HP Pavilion Gaming 15.6-inch FHD Gaming Laptop (Ryzen 5-3550H/8GB/1TB HDD + 256GB SSD/Windows 10/4GB NVIDIA GeForce GTX 1650 Graphics, Shadow Black/2.25 kg), 15-ec0106ax",19,"63,990"
,,
"HP Pavilion Gaming 15.6-inch FHD Gaming Laptop (Ryzen 5-3550H/8GB/1TB HDD + 256GB SSD/Windows 10/4GB NVIDIA GeForce GTX 1650 Graphics, Shadow Black/2.25 kg), 15-ec0106ax",19,"63,990"
,,"63,990"
,,
"Acer Nitro 5 Intel Core i5-10th Gen 15.6-inch Display Thin and Light Gaming Laptop (16GB Ram/1TB HDD + 256GB SSD/Win10/GTX 1650Ti Graphics/Obsidian Black/2.3 Kgs), AN515-55 + Xbox Game Pass for PC",535,"74,656"
,,
"Acer Nitro 5 Intel Core i5-10th Gen 15.6-inch Display Thin and Light Gaming Laptop (16GB Ram/1TB HDD + 256GB SSD/Win10/GTX 1650Ti Graphics/Obsidian Black/2.3 Kgs), AN515-55 + Xbox Game Pass for PC",535,"74,656"
,,"74,656"
,,
"ASUS TUF Gaming F15 Laptop 15.6"" FHD 144Hz, Intel Core i5-10300H 10th Gen, GeForce GTX 1650 4GB GDDR6 Graphics (8GB RAM/512GB NVMe SSD/Windows 10/Fortress Gray/2.30 Kg), FX566LH-HN257T",53,
,,
"ASUS TUF Gaming F15 Laptop 15.6"" FHD 144Hz, Intel Core i5-10300H 10th Gen, GeForce GTX 1650 4GB GDDR6 Graphics (8GB RAM/512GB NVMe SSD/Windows 10/Fortress Gray/2.30 Kg), FX566LH-HN257T",53,
,,
,,
"ASUS ROG Strix Scar 17 (2020), 17.3"" FHD 300Hz/3ms, Intel Core i7-10875H 10th Gen, RTX 2080 Super GDDR6 8GB Graphics, Gaming Laptop (16GB/1TB SSD/Windows 10/Black/2.99 Kg), G732LXS-HG010T",6,"1,84,990"
,,
"ASUS ROG Strix Scar 17 (2020), 17.3"" FHD 300Hz/3ms, Intel Core i7-10875H 10th Gen, RTX 2080 Super GDDR6 8GB Graphics, Gaming Laptop (16GB/1TB SSD/Windows 10/Black/2.99 Kg), G732LXS-HG010T",6,"1,84,990"
,,"1,84,990"
,,
